"ReleaseIndex","Version","CommitId","SonarAnalysisKey","SonarRevision","FQCN","Class","SonarPath","IssueKey","Rule","Type","IssueStatus","Line","Message"
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6C","java:S6213","CODE_SMELL","OPEN","652","Rename this method to not match a restricted identifier."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6D","java:S6213","CODE_SMELL","OPEN","663","Rename this method to not match a restricted identifier."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6E","java:S1659","CODE_SMELL","OPEN","705","Declare ""setter"" on a separate line."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6F","java:S1659","CODE_SMELL","OPEN","706","Declare ""assigned"" on a separate line."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5b","java:S135","CODE_SMELL","OPEN","708","Reduce the total number of break and continue statements in this loop to use at most one."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6G","java:S1135","CODE_SMELL","OPEN","749","Complete the task associated to this TODO comment."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6H","java:S3878","CODE_SMELL","OPEN","763","Remove this array creation and simply pass the elements."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6I","java:S1155","CODE_SMELL","OPEN","818","Use isEmpty() to check whether the collection is empty or not."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6J","java:S3776","CODE_SMELL","OPEN","904","Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6K","java:S1659","CODE_SMELL","OPEN","919","Declare ""earlierInsn"" on a separate line."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6L","java:S3776","CODE_SMELL","OPEN","1072","Refactor this method to reduce its Cognitive Complexity from 28 to the 15 allowed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5w","java:S1192","CODE_SMELL","OPEN","1342","Define a constant instead of duplicating this literal ""ClearFields"" 3 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5f","java:S1192","CODE_SMELL","OPEN","1449","Define a constant instead of duplicating this literal ""CopyKeyFieldsFromObjectId"" 5 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5v","java:S1192","CODE_SMELL","OPEN","1464","Define a constant instead of duplicating this literal ""GetManagedFieldCount"" 3 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6M","java:S125","CODE_SMELL","OPEN","1520","This block of commented-out lines of code should be removed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6N","java:S125","CODE_SMELL","OPEN","1582","This block of commented-out lines of code should be removed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5U","java:S1199","CODE_SMELL","OPEN","2102","Extract this nested code block into a method."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5x","java:S1192","CODE_SMELL","OPEN","2105","Define a constant instead of duplicating this literal ""CopyKeyFieldsToObjectId"" 4 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5V","java:S1199","CODE_SMELL","OPEN","2112","Extract this nested code block into a method."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5W","java:S1199","CODE_SMELL","OPEN","2122","Extract this nested code block into a method."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5X","java:S1199","CODE_SMELL","OPEN","2132","Extract this nested code block into a method."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5Y","java:S1199","CODE_SMELL","OPEN","2142","Extract this nested code block into a method."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5p","java:S1192","CODE_SMELL","OPEN","2145","Define a constant instead of duplicating this literal ""NewObjectIdInstance"" 4 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5Z","java:S1199","CODE_SMELL","OPEN","2153","Extract this nested code block into a method."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6O","java:S3776","CODE_SMELL","OPEN","2170","Refactor this method to reduce its Cognitive Complexity from 99 to the 15 allowed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5o","java:S1192","CODE_SMELL","OPEN","2216","Define a constant instead of duplicating this literal ""getId"" 21 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5t","java:S1192","CODE_SMELL","OPEN","2360","Define a constant instead of duplicating this literal ""findField"" 4 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6R","java:S3776","CODE_SMELL","OPEN","2458","Refactor this method to reduce its Cognitive Complexity from 37 to the 15 allowed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6S","java:S1172","CODE_SMELL","OPEN","2458","Remove this unused method parameter ""classNode""."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6T","java:S125","CODE_SMELL","OPEN","2459","This block of commented-out lines of code should be removed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6U","java:S3776","CODE_SMELL","OPEN","2740","Refactor this method to reduce its Cognitive Complexity from 107 to the 15 allowed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6V","java:S1181","CODE_SMELL","OPEN","2997","Catch Exception instead of Throwable."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6W","java:S108","CODE_SMELL","OPEN","2997","Remove this block of code, fill it in, or add a comment explaining why it is empty."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6X","java:S1181","CODE_SMELL","OPEN","3003","Catch Exception instead of Throwable."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6Y","java:S108","CODE_SMELL","OPEN","3003","Remove this block of code, fill it in, or add a comment explaining why it is empty."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6Z","java:S3776","CODE_SMELL","OPEN","3073","Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5l","java:S1192","CODE_SMELL","OPEN","3106","Define a constant instead of duplicating this literal ""GetIDOwningClass"" 3 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5k","java:S1192","CODE_SMELL","OPEN","3337","Define a constant instead of duplicating this literal ""FieldNames"" 3 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5u","java:S1192","CODE_SMELL","OPEN","3339","Define a constant instead of duplicating this literal ""FieldTypes"" 3 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5d","java:S1192","CODE_SMELL","OPEN","3341","Define a constant instead of duplicating this literal ""FieldFlags"" 3 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz6a","java:S1181","CODE_SMELL","OPEN","3528","Catch Exception instead of Throwable."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz50","java:S1192","CODE_SMELL","OPEN","3551","Define a constant instead of duplicating this literal ""writeObject"" 6 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5e","java:S1192","CODE_SMELL","OPEN","3569","Define a constant instead of duplicating this literal ""readObject"" 6 times."
"36","4.1.1","9d2f5f8c35691c3542606bea1d23b916bcbeda8d","1881d68c-2c8f-452b-8c6e-ee46e0c4e2cc","9a3db3eb463ab40a45485eec284d5e107a6a1f34","org.apache.openjpa.enhance.PCEnhancer","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","AaAleRvSmNh_xRbasz5s","java:S1192","CODE_SMELL","OPEN","3680","Define a constant instead of duplicating this literal ""SetDetachedState"" 4 times."
